code	Q1_silent_break	Q1_filled_break	Q1_incomplete_sentence	Q1_incomplete_word	Q1_long_vowell	Q1_connecteur	Q1_non_understandable	Q1_MORT_EXPLICITE	Q1_ON_GENERIQUE	Q1_ON_QUELQU_UN	Q1_PRESENT_ENNONCIATION	Q1_PRESENT_GENERIQUE	Q1_PRESENT_HISTORIQUE	Q1_VERB_PERCEPTIONS_SENSORIELLES	Q1_CORPS	Q1_NOM_PERCEPTIONS_SENSORIELLES	Q1_SENSATIONS_PHYSIQUES	Q1_first_personal_pronoun_sing	Q1_first_personal_pronoun_plur	Q1_second_personal_pronoun	Q1_third_personal_pronoun	Q1_verb_indicatif_present	Q1_verb_indicatif_future	Q1_verb_participe_passe	Q1_verb_conditionel	Q1_verb_indicatif_imparfait	Q1_PE	Q1_LCC	Q1_LSC	Q1_degree_average	Q1_degree_std	Q1_L1	Q1_L2	Q1_L3	Q1_transitivity	Q1_average_clustering	Q1_diameter_g0	Q1_average_shrotest_path_g0	Q1_passive_count_norm	Q1_passive_percentages	Q1_labMT	Q1_textblob_polarity	Q2_silent_break	Q2_filled_break	Q2_incomplete_sentence	Q2_incomplete_word	Q2_long_vowell	Q2_connecteur	Q2_non_understandable	Q2_MORT_EXPLICITE	Q2_ON_GENERIQUE	Q2_ON_QUELQU_UN	Q2_PRESENT_ENNONCIATION	Q2_PRESENT_GENERIQUE	Q2_PRESENT_HISTORIQUE	Q2_VERB_PERCEPTIONS_SENSORIELLES	Q2_CORPS	Q2_NOM_PERCEPTIONS_SENSORIELLES	Q2_SENSATIONS_PHYSIQUES	Q2_first_personal_pronoun_sing	Q2_first_personal_pronoun_plur	Q2_second_personal_pronoun	Q2_third_personal_pronoun	Q2_verb_indicatif_present	Q2_verb_indicatif_future	Q2_verb_participe_passe	Q2_verb_conditionel	Q2_verb_indicatif_imparfait	Q2_PE	Q2_LCC	Q2_LSC	Q2_degree_average	Q2_degree_std	Q2_L1	Q2_L2	Q2_L3	Q2_transitivity	Q2_average_clustering	Q2_diameter_g0	Q2_average_shrotest_path_g0	Q2_passive_count_norm	Q2_passive_percentages	Q2_labMT	Q2_textblob_polarity	Q3_silent_break	Q3_filled_break	Q3_incomplete_sentence	Q3_incomplete_word	Q3_long_vowell	Q3_connecteur	Q3_non_understandable	Q3_MORT_EXPLICITE	Q3_ON_GENERIQUE	Q3_ON_QUELQU_UN	Q3_PRESENT_ENNONCIATION	Q3_PRESENT_GENERIQUE	Q3_PRESENT_HISTORIQUE	Q3_VERB_PERCEPTIONS_SENSORIELLES	Q3_CORPS	Q3_NOM_PERCEPTIONS_SENSORIELLES	Q3_SENSATIONS_PHYSIQUES	Q3_first_personal_pronoun_sing	Q3_first_personal_pronoun_plur	Q3_second_personal_pronoun	Q3_third_personal_pronoun	Q3_verb_indicatif_present	Q3_verb_indicatif_future	Q3_verb_participe_passe	Q3_verb_conditionel	Q3_verb_indicatif_imparfait	Q3_PE	Q3_LCC	Q3_LSC	Q3_degree_average	Q3_degree_std	Q3_L1	Q3_L2	Q3_L3	Q3_transitivity	Q3_average_clustering	Q3_diameter_g0	Q3_average_shrotest_path_g0	Q3_passive_count_norm	Q3_passive_percentages	Q3_labMT	Q3_textblob_polarity	PCL_REVIVISCENCES	PCL_DISSO	TOTAL_PCL_y	TOTAL_DES_y	PA_Q2	TYPE_TRAUMA	AGE	STATUT_MARITAL	ENFANTS	NB_ENF	source	VIOL_SEX	VIOL_PHY	VIOL_PSY	VIOL_ADM_ECO	VIOL_CYBER	VIOL_ANI	VIOL_MAT	NB_VICTIME	VIOL_EXTRA_CONJ	RECIDIVE	NB_PA	CONSO_PA	ATCD_MED	TRAITEMENT
P02	3.968253968253968	3.835978835978836	0.26455026455026454	0.0	1.0582010582010581	6.349206349206349	0.0	0.0	0.1322751322751322	0.0	2.7777777777777777	0.5291005291005291	0.0	0.1322751322751322	0.3968253968253968	0.0	0.1322751322751322	0.0279720279720279	0.0	0.0	0.0069930069930069	0.2815533980582524	0.0	0.2524271844660194	0.0194174757281553	0.2233009708737864	98.0	1.0	1.0	6.48068669527897	8.957736505684549	7.0	91.0	1297.0	0.0743243243243243	0.1279659283742172	7.0	3.251997928074589	0.1508741335855102	0.0121951219512195	6.873015873016056	0.1000431918799266	3.0303030303030303	4.040404040404041	1.2626262626262625	0.0	0.7575757575757576	7.575757575757576	0.0	0.0	0.2525252525252525	0.0	4.797979797979798	0.7575757575757576	0.2525252525252525	1.0101010101010102	0.7575757575757576	0.0	0.5050505050505051	0.0149253731343283	0.0	0.0	0.0	0.4705882352941176	0.0	0.1372549019607843	0.0392156862745098	0.1176470588235294	46.0	1.0	2.0	4.9375	5.615478051777961	3.0	49.0	312.0	0.0614886731391585	0.0625811791407766	7.0	3.568789308176101	0.0	0.0	13.239920092287647	-0.0330895158481365	2.7950310559006213	4.037267080745342	0.3105590062111801	0.0	0.3105590062111801	4.968944099378882	0.0	0.0	0.0	0.3105590062111801	0.6211180124223602	0.6211180124223602	0.3105590062111801	2.484472049689441	1.2422360248447204	0.0	0.0	0.0	0.0	0.0	0.0	0.1276595744680851	0.0	0.425531914893617	0.0	0.3191489361702128	35.0	1.0	3.0	4.686131386861314	4.773331978033638	1.0	15.0	58.0	0.0418250950570342	0.0580152197228647	7.0	3.335337054529841	0.0	0.0	16.028179582308592	-0.1166948993035949	9	2	21	350	2.0	1	44	1	1	1	france	0	1	1	0	0	0	0	1	0	0	2	1	0	0
P36	0.0	0.9950248756218906	0.4975124378109453	0.0	0.0	4.477611940298507	0.0	0.0	1.2437810945273633	0.0	1.7412935323383083	3.233830845771144	0.0	0.0	0.2487562189054726	0.0	0.2487562189054726	0.0222222222222222	0.0	0.0	0.0	0.5555555555555556	0.0	0.2666666666666666	0.0	0.0222222222222222	56.0	1.0	4.0	5.418918918918919	7.023140817281952	0.0	98.0	540.0	0.0541575492341356	0.0885760848996143	8.0	3.5535024820739105	0.5002958342140107	0.1	12.887934995208903	0.3072599963147226	0.5102040816326531	1.870748299319728	0.0	0.0	0.0	4.761904761904762	0.0	1.020408163265306	1.020408163265306	0.0	4.591836734693878	1.7006802721088436	0.0	0.0	0.0	0.0	0.8503401360544218	0.0069444444444444	0.0	0.0	0.0	0.532608695652174	0.0	0.2065217391304347	0.0108695652173913	0.0652173913043478	64.0	1.0	3.0	5.26457399103139	6.98665933583559	5.0	179.0	401.0	0.0499856363114047	0.0998715253298552	7.0	3.511857148628449	0.0	0.0	8.643995075178047	-0.0045609152752009	0.0	2.1822849807445444	0.38510911424903727	0.0	0.0	8.34403080872914	0.0	0.2567394094993581	0.128369704749679	0.0	3.465982028241335	0.7702182284980745	0.128369704749679	0.2567394094993581	1.540436456996149	0.0	0.128369704749679	0.0436893203883495	0.0	0.0	0.0048543689320388	0.314516129032258	0.0	0.3064516129032258	0.0	0.1209677419354838	98.0	1.0	1.0	6.794759825327511	9.929303311090168	6.0	68.0	3216.0	0.0728628800917957	0.1121258167586965	7.0	3.305638550524784	0.7509750232542742	0.0555555555555555	6.633825417201134	0.0640760644894584	8	0	25	180	2.0	2	22	0	1	1	france	0	0	1	0	0	0	0	1	1	0	1	0	0	0
P29	0.955794504181601	1.7921146953405016	0.8363201911589008	0.0	0.5973715651135006	5.137395459976105	0.0	0.0	0.3584229390681003	0.1194743130227001	1.7921146953405016	0.1194743130227001	0.0	0.4778972520908005	0.0	0.0	0.1194743130227001	0.0228571428571428	0.0	0.0	0.0228571428571428	0.2424242424242424	0.0	0.3636363636363636	0.0	0.1717171717171717	107.0	1.0	2.0	6.796747967479675	8.378698648972927	6.0	20.0	804.0	0.0627410264016612	0.1130867020523644	6.0	3.1787954206072677	0.0	0.0	6.156939882766254	0.006795101553166	0.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	4.0	4.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	9.0	2.6486486486486487	1.5284016773620206	1.0	1.0	1.0	0.0681818181818181	0.0553410553410553	11.0	4.336336336336337	0.0	0.0	102.79999999999995	1.3545454545454547								0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1184210526315789	0.0	0.0	12	5	28	440	0.0	1	37	1	1	2	france	0	1	1	0	0	0	1	1	1	0	1	1	0	0
P24	0.1834862385321101	1.651376146788991	0.5504587155963303	0.0	0.0	4.770642201834862	0.0	0.5504587155963303	0.3669724770642202	0.1834862385321101	1.651376146788991	1.2844036697247707	0.0	0.3669724770642202	0.3669724770642202	0.0	0.0	0.0081967213114754	0.0	0.0	0.0081967213114754	0.2608695652173913	0.0108695652173913	0.3695652173913043	0.0	0.1630434782608695	49.0	1.0	3.0	5.256038647342995	6.135124955592071	4.0	26.0	136.0	0.0483565107458912	0.0745854912858748	8.0	3.529149664649876	0.4761310886875404	0.0555555555555555	9.555772094647656	0.2425796006475985	0.0	0.0	0.0	0.0	0.0	5.555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.25	1.0	1.0	8.0	2.6923076923076925	2.8116410588457024	5.0	27.0	140.0	0.0	0.0	11.0	4.2092307692307696	0.0	0.0	131.29629629629628	1.3782051282051284	0.1935483870967742	1.4193548387096775	0.6451612903225806	0.06451612903225806	0.06451612903225806	7.03225806451613	0.0	0.064516129032258	0.2580645161290322	0.0	2.064516129032258	0.1290322580645161	0.3225806451612903	0.2580645161290322	0.3870967741935484	0.0	0.3225806451612903	0.0252525252525252	0.0025252525252525	0.0025252525252525	0.0151515151515151	0.2615384615384615	0.0038461538461538	0.3346153846153846	0.0115384615384615	0.1615384615384615	194.0	1.0	1.0	7.8232323232323235	13.953170801315103	9.0	157.0	6426.0	0.0606895742934209	0.1501266710043398	6.0	3.171921749136939	0.2722566322193563	0.0454545454545454	3.3786318285536074	0.0714960261804582	2	0	5	220	0.0	1	47	0	1	2	france	0	1	1	0	0	0	0	2	0	1	2	0	0	0
P08	1.3257575757575757	3.2196969696969697	0.5681818181818182	0.3787878787878788	0.5681818181818182	5.492424242424242	0.0	0.0	0.3787878787878788	0.3787878787878788	0.5681818181818182	0.3787878787878788	0.7575757575757576	0.5681818181818182	0.5681818181818182	0.0	0.1893939393939394	0.032258064516129	0.0	0.0	0.0	0.2333333333333333	0.0	0.2333333333333333	0.0	0.15	39.0	1.0	3.0	4.485106382978723	5.195209688942971	4.0	46.0	100.0	0.0318955042527339	0.0641887704126114	8.0	3.649208947081288	0.159512624267561	0.0263157894736842	9.99059219647402	-0.0671487603305785	0.966183574879227	2.657004830917874	1.2077294685990339	0.4830917874396135	0.4830917874396135	4.1062801932367154	0.0	0.0	0.2415458937198067	0.2415458937198067	3.3816425120772946	0.2415458937198067	1.207729468599034	0.4830917874396135	0.2415458937198067	0.0	0.4830917874396135	0.0	0.0	0.0	0.0	0.4210526315789473	0.0350877192982456	0.1052631578947368	0.0175438596491228	0.1052631578947368	43.0	1.0	2.0	4.693181818181818	5.17502295679022	9.0	55.0	159.0	0.0330618112122664	0.0466127298451791	8.0	3.583181818181818	0.0	0.0	12.518323072413043	-0.0544662309368191	0.22346368715083798	3.4636871508379885	0.22346368715083798	0.22346368715083798	0.44692737430167595	7.709497206703911	0.0	0.0	0.2234636871508379	0.0	2.905027932960894	0.6703910614525139	3.798882681564246	0.2234636871508379	1.7877094972067038	0.0	0.2234636871508379	0.0162162162162162	0.0	0.0	0.0054054054054054	0.5671641791044776	0.0149253731343283	0.1865671641791045	0.0	0.0522388059701492	117.0	1.0	1.0	5.805194805194805	9.02203501828395	3.0	65.0	390.0	0.0432385010652964	0.0977152886831079	8.0	3.408562121917171	0.4413826405316053	0.0483870967741935	5.838786911412172	0.0879465041476214	3	1	12	200	1.0	1	38	0	1	1	france	0	1	1	0	0	0	0	1	0	0	2	0	0	0
P35	0.0	3.8910505836575875	1.1673151750972763	0.0	0.0	5.836575875486381	0.0	1.556420233463035	1.556420233463035	0.0	0.3891050583657587	0.7782101167315175	0.0	0.3891050583657587	0.3891050583657587	0.0	0.0	0.0909090909090909	0.0	0.0	0.0	0.15625	0.0	0.4375	0.0	0.09375	16.0	1.0	3.0	3.764705882352941	3.2340906852705342	5.0	11.0	41.0	0.024	0.033187808923103	9.0	3.887908496732026	0.1802101799833012	0.0434782608695652	20.614145905974738	0.5198443579766537	0.0	2.7649769585253456	0.0	0.0	0.9216589861751152	5.529953917050691	0.0	0.4608294930875576	1.8433179723502304	0.0	0.4608294930875576	0.9216589861751152	0.0	0.0	0.4608294930875576	0.0	0.0	0.0303030303030303	0.0	0.0	0.0	0.3870967741935484	0.0	0.3225806451612903	0.0	0.032258064516129	14.0	1.0	5.0	4.153846153846154	4.322946891009095	4.0	154.0	130.0	0.0631578947368421	0.0764180264180264	11.0	4.012696041822255	0.0	0.0	23.997921749344695	0.3937997486384582	0.0	1.9595448798988624	0.37926675094816686	0.0	0.06321112515802782	7.332490518331227	0.0	0.0	0.1264222503160556	0.1264222503160556	2.402022756005057	0.695322376738306	0.0632111251580278	0.1896333754740834	0.316055625790139	0.0	0.1896333754740834	0.0511363636363636	0.0	0.002840909090909	0.0056818181818181	0.2827868852459016	0.0040983606557377	0.2336065573770492	0.0040983606557377	0.1926229508196721	197.0	1.0	1.0	7.121621621621622	12.691011967441	35.0	321.0	2465.0	0.0570103500933205	0.0993548665152178	6.0	3.255760274947634	0.4072520652218647	0.0576923076923076	3.338014677441736	0.0569654886125629	1	3	12	210	1.0	2	46	0	1	1	france	0	1	1	0	0	0	0	1	0	0	1	1	0	0
P14	2.2448979591836733	5.3061224489795915	0.0	0.20408163265306123	0.20408163265306123	6.530612244897959	0.0	0.0	0.6122448979591837	0.0	2.0408163265306123	2.2448979591836733	0.0	0.2040816326530612	0.2040816326530612	0.0	0.6122448979591837	0.0	0.0106382978723404	0.0	0.0212765957446808	0.4489795918367347	0.0	0.2653061224489796	0.0	0.0204081632653061	63.0	1.0	3.0	5.403314917127072	7.705045348208814	15.0	331.0	801.0	0.0492957746478873	0.0686132758478955	8.0	3.466052793124616	0.1614359953638207	0.0212765957446808	10.585948913187874	0.1162840136054422	0.7936507936507936	5.555555555555555	0.3968253968253968	0.0	1.1904761904761905	7.142857142857142	0.0	0.0	0.3968253968253968	0.0	2.380952380952381	2.380952380952381	0.0	0.0	0.0	0.0	0.7936507936507936	0.0535714285714285	0.0	0.0	0.0	0.4642857142857143	0.0	0.2857142857142857	0.0	0.0	29.0	1.0	1.0	4.365217391304348	3.728457974254839	9.0	83.0	225.0	0.0414572864321608	0.0621890811660632	8.0	3.747063310450038	0.0	0.0	20.48129981606349	0.4320987654320987	1.6566265060240966	2.2590361445783134	0.4518072289156626	0.0	0.4518072289156626	5.72289156626506	0.0	0.0	0.7530120481927711	0.0	1.957831325301205	1.8072289156626504	0.0	0.1506024096385542	0.1506024096385542	0.0	0.1506024096385542	0.024390243902439	0.0060975609756097	0.0	0.0121951219512195	0.4455445544554455	0.0	0.2376237623762376	0.0099009900990099	0.0792079207920792	75.0	1.0	2.0	5.867256637168142	8.303431879020602	9.0	245.0	1455.0	0.0708771929824561	0.1166224862870365	7.0	3.3981907571288104	0.0	0.0	7.886227838182071	0.1120553643144004	10	2	24	260	0.0	1	50	0	1	1	france	0	1	1	0	0	0	0	1	0	0	2	1	0	0
P23	0.14521691777092033	0.925757850789617	0.3630422944273008	0.14521691777092033	0.05445634416409512	6.4984570702486835	0.0	0.1089126883281902	0.1996732619350154	0.018152114721365	5.609003448901797	2.359774913777455	0.1089126883281902	0.7986930477400617	0.1815211472136504	0.0	0.2722817208204756	0.0362654320987654	0.0015432098765432	0.0030864197530864	0.0123456790123456	0.535077288941736	0.0166468489892984	0.1272294887039239	0.0190249702734839	0.0737217598097502	715.0	1.0	1.0	12.065717415115005	33.44017654556847	21.0	2989.0	176997.0	0.0736121625523878	0.2398844846585985	6.0	2.9459272496685305	3.0182937399320267	0.110091743119266	0.9572155865703268	0.0134126418410671	0.0	4.166666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.333333333333332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.555555555555556	2.290614236454256	4.0	18.0	76.0	0.0	0.0	9.0	4.5816993464052285	0.3146579804441248	0.25	194.0476190476191	-3.583333333333333								0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03125	0.0	0.0	4	2	13	40	0.0	1	40	0	1	2	france	0	1	1	0	0	0	0	1	0	0	2	0	0	0
P03	0.7849293563579277	0.9419152276295133	1.2558869701726845	0.15698587127158556	0.0	3.767660910518053	0.0	0.0	0.0	0.0	1.726844583987441	0.1569858712715855	0.0	1.2558869701726845	0.4709576138147566	0.0	0.6279434850863422	0.019108280254777	0.0	0.0	0.0127388535031847	0.2340425531914893	0.0	0.5	0.0	0.1702127659574468	87.0	1.0	2.0	6.659685863874346	8.5500924893659	5.0	307.0	494.0	0.0727673649393605	0.1215109665271756	6.0	3.3010746762193444	0.309752415942856	0.0357142857142857	8.215073432023358	0.1080679524557075	0.0	0.0	0.0	0.0	0.0	18.181818181818183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.090909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	11.0	1.818181818181818	0.385694607919935	0.0	0.0	0.0	0.0	0.0	10.0	4.0	0.0	0.0	408.57142857142856	-45.90909090909091	0.6305170239596469	1.1349306431273645	1.008827238335435	0.12610340479192939	0.0	6.431273644388398	0.0	0.0	0.0	0.0	1.5132408575031526	0.5044136191677175	0.0	0.1261034047919293	0.0	0.0	0.5044136191677175	0.0505617977528089	0.0	0.0	0.0224719101123595	0.225	0.0083333333333333	0.175	0.0	0.3166666666666666	99.0	1.0	3.0	6.336	8.190183392330113	6.0	156.0	702.0	0.0732513310078942	0.0934331987291739	7.0	3.3711807228915665	0.7489713004676517	0.0396039603960396	6.548382512461113	0.1431749506293273	9	2	16	420	0.0	1	30	0	1	3	france	0	1	1	0	1	0	0	1	0	0	2	0	0	0
P30	0.09398496240601503	1.644736842105263	0.2349624060150376	0.0	0.023496240601503758	6.5319548872180455	0.0	0.2584586466165413	0.0	0.0	2.5140977443609023	0.681390977443609	0.281954887218045	0.6578947368421052	0.281954887218045	0.0	0.093984962406015	0.0576307363927428	0.0	0.0021344717182497	0.0117395944503735	0.286624203821656	0.0047770700636942	0.3312101910828025	0.0047770700636942	0.1640127388535031	566.0	1.0	1.0	10.854591836734691	26.413833329525144	36.0	1216.0	42177.0	0.0763081395348837	0.2044783105453045	7.0	3.058461698855788	1.6754257463903026	0.0616113744075829	1.2317889127529658	0.0214364270993749	0.0	2.644230769230769	0.0	0.0	0.0	5.769230769230769	0.0	0.2403846153846154	0.2403846153846154	0.2403846153846154	1.4423076923076923	0.7211538461538461	0.0	0.9615384615384616	0.4807692307692308	0.0	0.4807692307692308	0.034090909090909	0.0	0.0	0.034090909090909	0.2153846153846154	0.0	0.4	0.0	0.1846153846153846	32.0	1.0	2.0	4.662921348314606	5.513912577758395	1.0	81.0	130.0	0.0401785714285714	0.0632374090834973	7.0	3.597473497111661	0.1658186353364223	0.0416666666666666	12.551628780190828	0.1465678418803419								0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0476190476190476	0.0	0.0	0	0	1	50	2.0	2	46	0	1	2	france	0	0	1	0	1	0	0	1	1	0	1	1	1	0
P13	0.0	3.3333333333333335	0.5555555555555556	0.8333333333333334	0.0	6.111111111111111	0.0	0.0	0.2777777777777778	0.0	2.2222222222222223	0.5555555555555556	0.0	0.0	0.2777777777777778	0.0	0.2777777777777778	0.0125	0.0	0.0	0.0125	0.25	0.0454545454545454	0.3636363636363636	0.0	0.0909090909090909	38.0	1.0	1.0	4.432098765432099	3.999809475724718	2.0	24.0	74.0	0.0440852314474651	0.042742134408801	8.0	3.8602101065869183	0.3397833251525561	0.0588235294117647	14.259481037924214	-0.029320987654321	0.8620689655172413	2.1551724137931036	0.43103448275862066	0.43103448275862066	0.0	5.172413793103448	0.0	0.0	0.4310344827586206	0.0	1.7241379310344829	3.0172413793103448	0.0	0.4310344827586206	0.0	0.0	0.0	0.02	0.0	0.0	0.02	0.4285714285714285	0.0	0.1428571428571428	0.0714285714285714	0.0714285714285714	14.0	1.0	2.0	3.948717948717949	3.172656019739987	5.0	35.0	62.0	0.0466321243523316	0.0622531789198455	9.0	4.040377247273799	0.0	0.0	22.840477696931213	0.2097701149425287	0.48169556840077066	1.1560693641618496	0.5780346820809248	0.1926782273603083	0.0	8.477842003853564	0.0	0.0	0.1926782273603083	0.0963391136801541	3.275529865125241	1.1560693641618496	0.0	0.3853564547206166	0.0	0.0	0.2890173410404624	0.0522388059701492	0.0	0.003731343283582	0.0111940298507462	0.3618421052631579	0.0	0.3026315789473684	0.0	0.0592105263157894	140.0	1.0	3.0	6.983164983164984	10.438680306846177	14.0	214.0	1736.0	0.0782482106029358	0.1321451531722685	7.0	3.3017108017108017	0.7199371112064414	0.037593984962406	5.034720334699863	0.0012358653977151	3	2	12	430	0.0	2	28	0	0	0	france	0	1	1	0	0	0	0	1	0	0	1	0	0	0
P27	0.09950248756218905	2.8855721393034823	0.4975124378109453	0.2985074626865672	0.1492537313432836	7.313432835820896	0.0	0.0	0.099502487562189	0.0	3.134328358208955	0.5970149253731344	0.1492537313432836	0.2985074626865672	0.0497512437810945	0.0	0.099502487562189	0.048661800486618	0.0	0.0048661800486618	0.0097323600973236	0.3233532934131736	0.0	0.1796407185628742	0.0	0.1407185628742515	284.0	1.0	2.0	9.75242718446602	18.83427646173144	23.0	667.0	16547.0	0.0870527326625193	0.1580945170368831	6.0	3.048602744903503	0.3944311579032323	0.0344827586206896	2.5933296480558905	0.0053693282222765	0.16474464579901155	1.8121911037891267	0.3294892915980231	0.16474464579901155	0.0	9.060955518945635	0.0	0.0	0.1647446457990115	0.0	2.306425041186161	0.9884678747940692	0.4942339373970346	0.8237232289950577	0.4942339373970346	0.0	0.4942339373970346	0.0140845070422535	0.0	0.0	0.0	0.3245614035087719	0.0	0.1140350877192982	0.0	0.219298245614035	80.0	1.0	1.0	6.27979274611399	8.657827986814812	7.0	65.0	445.0	0.0613368283093053	0.1191443737028955	7.0	3.275528929188256	0.3120841093497447	0.1	8.55272255465164	0.085382080851603	0.3373493975903614	3.4698795180722892	0.5783132530120482	0.0	0.24096385542168677	7.951807228915662	0.0	0.0	0.0963855421686746	0.0	4.096385542168675	0.4819277108433735	0.5301204819277108	0.9638554216867472	0.0963855421686746	0.0	0.1927710843373493	0.0329067641681901	0.0	0.0091407678244972	0.016453382084095	0.3820224719101123	0.0	0.2275280898876404	0.0028089887640449	0.1292134831460674	295.0	1.0	2.0	10.344139650872815	21.494446811006117	23.0	947.0	19658.0	0.0962036959612007	0.1882793936769144	6.0	3.02926433915212	0.2618583731973145	0.064516129032258	2.513664715299749	0.0080636270572486	2	2	9	260	0.0	1	47	0	1	2	france	0	0	1	0	1	0	1	1	0	0	2	0	0	0
P12	0.776914539400666	2.9966703662597114	0.4439511653718091	0.11098779134295228	0.22197558268590456	6.437291897891232	0.0	0.2219755826859045	0.1109877913429522	0.0	1.3318534961154271	0.3329633740288568	0.1109877913429522	0.4439511653718091	0.0	0.0	0.776914539400666	0.0684210526315789	0.0	0.0	0.0368421052631578	0.2110091743119266	0.0091743119266055	0.3853211009174312	0.0091743119266055	0.146788990825688	138.0	1.0	2.0	7.43801652892562	10.648705009525434	11.0	177.0	1472.0	0.0719053398058252	0.1350315900702134	6.0	3.1771201261959465	0.1469830568414279	0.0178571428571428	5.714847962468372	0.0162319644839067	0.0	5.828220858895705	0.0	0.0	0.0	5.521472392638037	0.0	0.6134969325153374	0.0	0.0	0.3067484662576687	0.0	0.0	0.0	0.3067484662576687	0.0	0.0	0.0273972602739726	0.0	0.0	0.0410958904109589	0.1923076923076923	0.0384615384615384	0.2307692307692307	0.0	0.25	44.0	1.0	3.0	5.0	5.3894483805074005	11.0	91.0	119.0	0.0573108008817046	0.0798517530602551	8.0	3.4772808586762074	0.0	0.0	15.781554862717565	0.1006134969325153	0.14513788098693758	2.9027576197387517	0.29027576197387517	0.14513788098693758	0.14513788098693758	4.499274310595065	0.0	0.1451378809869375	0.0	0.0	1.161103047895501	0.0	0.2902757619738751	0.1451378809869375	0.4354136429608127	0.0	0.0	0.032051282051282	0.0	0.0	0.0	0.1789473684210526	0.0	0.4842105263157895	0.0	0.1473684210526315	85.0	1.0	2.0	6.008733624454148	7.930369059389799	4.0	48.0	475.0	0.0491695804195804	0.1064722179847602	7.0	3.330728568145254	0.3060330777489087	0.054054054054054	7.529961575821643	0.0178239502966414	6	2	16	130	1.0	1	50	0	1	2	france	0	1	1	0	0	0	0	1	0	0	1	0	0	1
P04	0.7602339181286549	2.046783625730994	0.5263157894736842	0.0	0.17543859649122806	7.309941520467836	0.0	0.1169590643274853	0.175438596491228	0.0584795321637426	2.865497076023392	2.631578947368421	1.0526315789473684	1.1695906432748535	0.175438596491228	0.0	0.175438596491228	0.0236686390532544	0.0	0.0	0.0	0.475177304964539	0.0	0.2482269503546099	0.0	0.0496453900709219	212.0	1.0	1.0	7.241525423728813	14.150407709711002	6.0	148.0	4542.0	0.0578829704510108	0.1331062996836137	7.0	3.266211450573968	1.0746551299761955	0.0588235294117647	3.052511697780397	0.0374718848403058	1.837270341207349	2.3622047244094486	0.7874015748031495	0.0	0.5249343832020997	5.511811023622047	0.0	0.0	0.0	0.0	1.574803149606299	2.099737532808399	0.0	0.5249343832020997	0.0	0.0	1.0498687664041997	0.0317460317460317	0.0	0.0	0.0	0.3061224489795918	0.0	0.3265306122448979	0.0	0.1020408163265306	42.0	1.0	1.0	4.662576687116564	4.945371336427835	2.0	24.0	80.0	0.0684782608695652	0.0899136366927777	8.0	3.6779519806104672	0.0	0.0	13.650836380495184	0.296490716438223	1.539084649655731	1.9846091535034427	1.2960712839206157	0.04050222762251924	0.24301336573511542	4.738760631834751	0.0	0.1620089104900769	0.3645200486026731	0.0	2.227622519238558	1.7415957877683272	0.5670311867152693	0.6480356419603078	0.0810044552450384	0.0	0.1620089104900769	0.0338345864661654	0.0	0.0	0.0056390977443609	0.3622448979591837	0.0025510204081632	0.2551020408163265	0.0076530612244897	0.1122448979591836	313.0	1.0	1.0	8.351945854483926	17.68576986179887	14.0	384.0	12992.0	0.0684946932800315	0.117924454555666	6.0	3.1635492844647106	1.9202289553576464	0.0604651162790697	2.118434351726749	0.0139884568651275	5	7	23	860	2.0	1	34	0	1	1	france	0	0	1	0	1	0	0	1	1	1	2	0	1	1
P10	0.0	3.1598513011152414	0.7434944237918215	0.0	0.0	9.293680297397769	0.0	0.0	1.3011152416356877	0.0	3.903345724907063	2.41635687732342	0.0	0.0	0.1858736059479553	0.0	0.1858736059479553	0.0413223140495867	0.0	0.0	0.0082644628099173	0.5	0.0	0.2051282051282051	0.0	0.1153846153846153	68.0	1.0	1.0	5.62303664921466	6.911125653210796	1.0	53.0	406.0	0.0886302596239928	0.1124218601926769	7.0	3.3952604023146877	0.3180733123787919	0.0555555555555555	9.608787284489166	0.0967902801704597	0.0	0.0	5.88235294117647	0.0	5.88235294117647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	2.909090909090909	2.906248611481051	3.0	13.0	45.0	0.0	0.0	5.0	2.727272727272727	0.0	0.0	253.72549019607848	0.9117647058823533	0.5434782608695652	3.532608695652174	0.8152173913043478	0.4076086956521739	0.4076086956521739	9.510869565217392	0.0	0.0	0.1358695652173913	0.0	2.717391304347826	0.5434782608695652	0.0	0.1358695652173913	0.1358695652173913	0.0	0.2717391304347826	0.0887573964497041	0.0	0.0	0.0118343195266272	0.3211009174311927	0.0	0.2844036697247706	0.0	0.091743119266055	93.0	1.0	2.0	6.475770925110132	8.453713502524614	5.0	97.0	671.0	0.0667681186988777	0.0950642878660693	6.0	3.243460293945655	0.4544607514118407	0.0410958904109589	7.11337670580751	0.1340973534971644	6	0	14	230	0.0	1	36	0	1	2	france	0	1	1	0	0	0	0	2	1	0	2	1	0	1
